sample_id,alpha_betz_warning,alpha_bm_warning,m_lb,tau_recovery,q_nj_warning,ierq_max_bg,erq_cap_mg
0,0.7002195616811514,0.6479185925424099,1.0998578597791493,38.561891093850136,67.911442425102,7.291187180671841,65243.27644146979
1,0.8308760976046323,0.6479185925424099,1.0998578597791493,38.561891093850136,67.911442425102,7.291187180671841,65243.27644146979
2,0.7002195616811514,0.7292077460885048,1.0998578597791493,38.561891093850136,67.911442425102,7.291187180671841,65243.27644146979
3,0.7002195616811514,0.6479185925424099,0.9855337287299335,38.561891093850136,67.911442425102,7.291187180671841,65243.27644146979
4,0.7002195616811514,0.6479185925424099,1.0998578597791493,38.80303698126227,67.911442425102,7.291187180671841,65243.27644146979
5,0.7002195616811514,0.6479185925424099,1.0998578597791493,38.561891093850136,65.10345237329602,7.291187180671841,65243.27644146979
6,0.7002195616811514,0.6479185925424099,1.0998578597791493,38.561891093850136,67.911442425102,6.273524188436568,65243.27644146979
7,0.7002195616811514,0.6479185925424099,1.0998578597791493,38.561891093850136,67.911442425102,7.291187180671841,74460.89265868068
8,0.7002195616811514,0.7292077460885048,0.9855337287299335,38.80303698126227,65.10345237329602,6.273524188436568,74460.89265868068
9,0.8308760976046323,0.6479185925424099,0.9855337287299335,38.80303698126227,65.10345237329602,6.273524188436568,74460.89265868068
10,0.8308760976046323,0.7292077460885048,1.0998578597791493,38.80303698126227,65.10345237329602,6.273524188436568,74460.89265868068
11,0.8308760976046323,0.7292077460885048,0.9855337287299335,38.561891093850136,65.10345237329602,6.273524188436568,74460.89265868068
12,0.8308760976046323,0.7292077460885048,0.9855337287299335,38.80303698126227,67.911442425102,6.273524188436568,74460.89265868068
13,0.8308760976046323,0.7292077460885048,0.9855337287299335,38.80303698126227,65.10345237329602,7.291187180671841,74460.89265868068
14,0.8308760976046323,0.7292077460885048,0.9855337287299335,38.80303698126227,65.10345237329602,6.273524188436568,65243.27644146979
15,0.8308760976046323,0.7292077460885048,0.9855337287299335,38.80303698126227,65.10345237329602,6.273524188436568,74460.89265868068
16,0.7523019212856888,0.7566761972010136,0.7911176951602101,28.670486439950764,76.15706594660878,5.299138952977955,88567.23071075976
17,0.6673381462320686,0.7566761972010136,0.7911176951602101,28.670486439950764,76.15706594660878,5.299138952977955,88567.23071075976
18,0.7523019212856888,0.6250913694128394,0.7911176951602101,28.670486439950764,76.15706594660878,5.299138952977955,88567.23071075976
19,0.7523019212856888,0.7566761972010136,1.1067970991134644,28.670486439950764,76.15706594660878,5.299138952977955,88567.23071075976
20,0.7523019212856888,0.7566761972010136,0.7911176951602101,27.563361036591232,76.15706594660878,5.299138952977955,88567.23071075976
21,0.7523019212856888,0.7566761972010136,0.7911176951602101,28.670486439950764,78.55246979743242,5.299138952977955,88567.23071075976
22,0.7523019212856888,0.7566761972010136,0.7911176951602101,28.670486439950764,76.15706594660878,5.535770778078586,88567.23071075976
23,0.7523019212856888,0.7566761972010136,0.7911176951602101,28.670486439950764,76.15706594660878,5.299138952977955,97059.36200916767
24,0.7523019212856888,0.6250913694128394,1.1067970991134644,27.563361036591232,78.55246979743242,5.535770778078586,97059.36200916767
25,0.6673381462320686,0.7566761972010136,1.1067970991134644,27.563361036591232,78.55246979743242,5.535770778078586,97059.36200916767
26,0.6673381462320686,0.6250913694128394,0.7911176951602101,27.563361036591232,78.55246979743242,5.535770778078586,97059.36200916767
27,0.6673381462320686,0.6250913694128394,1.1067970991134644,28.670486439950764,78.55246979743242,5.535770778078586,97059.36200916767
28,0.6673381462320686,0.6250913694128394,1.1067970991134644,27.563361036591232,76.15706594660878,5.535770778078586,97059.36200916767
29,0.6673381462320686,0.6250913694128394,1.1067970991134644,27.563361036591232,78.55246979743242,5.299138952977955,97059.36200916767
30,0.6673381462320686,0.6250913694128394,1.1067970991134644,27.563361036591232,78.55246979743242,5.535770778078586,88567.23071075976
31,0.6673381462320686,0.6250913694128394,1.1067970991134644,27.563361036591232,78.55246979743242,5.535770778078586,97059.36200916767
32,0.792071900293231,0.6319251872226596,1.135211184155196,41.84910071082413,74.77386105805635,5.953076481819153,54851.23242251575
33,0.7176665916666388,0.6319251872226596,1.135211184155196,41.84910071082413,74.77386105805635,5.953076481819153,54851.23242251575
34,0.792071900293231,0.6602279252931476,1.135211184155196,41.84910071082413,74.77386105805635,5.953076481819153,54851.23242251575
35,0.792071900293231,0.6319251872226596,1.2198042613454163,41.84910071082413,74.77386105805635,5.953076481819153,54851.23242251575
36,0.792071900293231,0.6319251872226596,1.135211184155196,25.148854618892074,74.77386105805635,5.953076481819153,54851.23242251575
37,0.792071900293231,0.6319251872226596,1.135211184155196,41.84910071082413,72.95111693441868,5.953076481819153,54851.23242251575
38,0.792071900293231,0.6319251872226596,1.135211184155196,41.84910071082413,74.77386105805635,7.195574988145381,54851.23242251575
39,0.792071900293231,0.6319251872226596,1.135211184155196,41.84910071082413,74.77386105805635,5.953076481819153,54905.8448523283
40,0.792071900293231,0.6602279252931476,1.2198042613454163,25.148854618892074,72.95111693441868,7.195574988145381,54905.8448523283
41,0.7176665916666388,0.6319251872226596,1.2198042613454163,25.148854618892074,72.95111693441868,7.195574988145381,54905.8448523283
42,0.7176665916666388,0.6602279252931476,1.135211184155196,25.148854618892074,72.95111693441868,7.195574988145381,54905.8448523283
43,0.7176665916666388,0.6602279252931476,1.2198042613454163,41.84910071082413,72.95111693441868,7.195574988145381,54905.8448523283
44,0.7176665916666388,0.6602279252931476,1.2198042613454163,25.148854618892074,74.77386105805635,7.195574988145381,54905.8448523283
45,0.7176665916666388,0.6602279252931476,1.2198042613454163,25.148854618892074,72.95111693441868,5.953076481819153,54905.8448523283
46,0.7176665916666388,0.6602279252931476,1.2198042613454163,25.148854618892074,72.95111693441868,7.195574988145381,54851.23242251575
47,0.7176665916666388,0.6602279252931476,1.2198042613454163,25.148854618892074,72.95111693441868,7.195574988145381,54905.8448523283
48,0.6400404665246606,0.7234495184943079,0.943539360538125,25.606010532937944,61.76321417093277,6.461484942119569,78842.08741597831
49,0.7820094441622496,0.7234495184943079,0.943539360538125,25.606010532937944,61.76321417093277,6.461484942119569,78842.08741597831
50,0.6400404665246606,0.7455707462131977,0.943539360538125,25.606010532937944,61.76321417093277,6.461484942119569,78842.08741597831
51,0.6400404665246606,0.7234495184943079,0.8724657101556659,25.606010532937944,61.76321417093277,6.461484942119569,78842.08741597831
52,0.6400404665246606,0.7234495184943079,0.943539360538125,38.09101840481162,61.76321417093277,6.461484942119569,78842.08741597831
53,0.6400404665246606,0.7234495184943079,0.943539360538125,25.606010532937944,60.77529652044177,6.461484942119569,78842.08741597831
54,0.6400404665246606,0.7234495184943079,0.943539360538125,25.606010532937944,61.76321417093277,5.824276604689658,78842.08741597831
55,0.6400404665246606,0.7234495184943079,0.943539360538125,25.606010532937944,61.76321417093277,6.461484942119569,79067.19548627734
56,0.6400404665246606,0.7455707462131977,0.8724657101556659,38.09101840481162,60.77529652044177,5.824276604689658,79067.19548627734
57,0.7820094441622496,0.7234495184943079,0.8724657101556659,38.09101840481162,60.77529652044177,5.824276604689658,79067.19548627734
58,0.7820094441622496,0.7455707462131977,0.943539360538125,38.09101840481162,60.77529652044177,5.824276604689658,79067.19548627734
59,0.7820094441622496,0.7455707462131977,0.8724657101556659,25.606010532937944,60.77529652044177,5.824276604689658,79067.19548627734
60,0.7820094441622496,0.7455707462131977,0.8724657101556659,38.09101840481162,61.76321417093277,5.824276604689658,79067.19548627734
61,0.7820094441622496,0.7455707462131977,0.8724657101556659,38.09101840481162,60.77529652044177,6.461484942119569,79067.19548627734
62,0.7820094441622496,0.7455707462131977,0.8724657101556659,38.09101840481162,60.77529652044177,5.824276604689658,78842.08741597831
63,0.7820094441622496,0.7455707462131977,0.8724657101556659,38.09101840481162,60.77529652044177,5.824276604689658,79067.19548627734
64,0.6873603440448641,0.6123797526210546,0.8392095789313316,22.15922254137695,62.892927434295416,7.133704193402082,61920.71866244078
65,0.6953746627643704,0.6123797526210546,0.8392095789313316,22.15922254137695,62.892927434295416,7.133704193402082,61920.71866244078
66,0.6873603440448641,0.6799919837713242,0.8392095789313316,22.15922254137695,62.892927434295416,7.133704193402082,61920.71866244078
67,0.6873603440448641,0.6123797526210546,1.0027845380827785,22.15922254137695,62.892927434295416,7.133704193402082,61920.71866244078
68,0.6873603440448641,0.6123797526210546,0.8392095789313316,22.563755819574,62.892927434295416,7.133704193402082,61920.71866244078
69,0.6873603440448641,0.6123797526210546,0.8392095789313316,22.15922254137695,62.704167775809765,7.133704193402082,61920.71866244078
70,0.6873603440448641,0.6123797526210546,0.8392095789313316,22.15922254137695,62.892927434295416,6.937745532486588,61920.71866244078
71,0.6873603440448641,0.6123797526210546,0.8392095789313316,22.15922254137695,62.892927434295416,7.133704193402082,88997.35128507018
72,0.6873603440448641,0.6799919837713242,1.0027845380827785,22.563755819574,62.704167775809765,6.937745532486588,88997.35128507018
73,0.6953746627643704,0.6123797526210546,1.0027845380827785,22.563755819574,62.704167775809765,6.937745532486588,88997.35128507018
74,0.6953746627643704,0.6799919837713242,0.8392095789313316,22.563755819574,62.704167775809765,6.937745532486588,88997.35128507018
75,0.6953746627643704,0.6799919837713242,1.0027845380827785,22.15922254137695,62.704167775809765,6.937745532486588,88997.35128507018
76,0.6953746627643704,0.6799919837713242,1.0027845380827785,22.563755819574,62.892927434295416,6.937745532486588,88997.35128507018
77,0.6953746627643704,0.6799919837713242,1.0027845380827785,22.563755819574,62.704167775809765,7.133704193402082,88997.35128507018
78,0.6953746627643704,0.6799919837713242,1.0027845380827785,22.563755819574,62.704167775809765,6.937745532486588,61920.71866244078
79,0.6953746627643704,0.6799919837713242,1.0027845380827785,22.563755819574,62.704167775809765,6.937745532486588,88997.35128507018
80,0.8385981054604053,0.6930268054455518,1.0224691010080278,43.5136256320402,71.13670917227864,5.451750918291509,85636.72471791506
81,0.7527358086407184,0.6930268054455518,1.0224691010080278,43.5136256320402,71.13670917227864,5.451750918291509,85636.72471791506
82,0.8385981054604053,0.7759061187133194,1.0224691010080278,43.5136256320402,71.13670917227864,5.451750918291509,85636.72471791506
83,0.8385981054604053,0.6930268054455518,0.9049455490894616,43.5136256320402,71.13670917227864,5.451750918291509,85636.72471791506
84,0.8385981054604053,0.6930268054455518,1.0224691010080278,34.81679417192936,71.13670917227864,5.451750918291509,85636.72471791506
85,0.8385981054604053,0.6930268054455518,1.0224691010080278,43.5136256320402,71.14967564120889,5.451750918291509,85636.72471791506
86,0.8385981054604053,0.6930268054455518,1.0224691010080278,43.5136256320402,71.13670917227864,6.121542877517641,85636.72471791506
87,0.8385981054604053,0.6930268054455518,1.0224691010080278,43.5136256320402,71.13670917227864,5.451750918291509,64531.22943639755
88,0.8385981054604053,0.7759061187133194,0.9049455490894616,34.81679417192936,71.14967564120889,6.121542877517641,64531.22943639755
89,0.7527358086407184,0.6930268054455518,0.9049455490894616,34.81679417192936,71.14967564120889,6.121542877517641,64531.22943639755
90,0.7527358086407184,0.7759061187133194,1.0224691010080278,34.81679417192936,71.14967564120889,6.121542877517641,64531.22943639755
91,0.7527358086407184,0.7759061187133194,0.9049455490894616,43.5136256320402,71.14967564120889,6.121542877517641,64531.22943639755
92,0.7527358086407184,0.7759061187133194,0.9049455490894616,34.81679417192936,71.13670917227864,6.121542877517641,64531.22943639755
93,0.7527358086407184,0.7759061187133194,0.9049455490894616,34.81679417192936,71.14967564120889,5.451750918291509,64531.22943639755
94,0.7527358086407184,0.7759061187133194,0.9049455490894616,34.81679417192936,71.14967564120889,6.121542877517641,85636.72471791506
95,0.7527358086407184,0.7759061187133194,0.9049455490894616,34.81679417192936,71.14967564120889,6.121542877517641,64531.22943639755
96,0.7799821875616908,0.6674831483140587,0.929123624227941,31.6892765276134,79.7928636148572,5.795728350058198,71061.35142967105
97,0.8039485009014606,0.6674831483140587,0.929123624227941,31.6892765276134,79.7928636148572,5.795728350058198,71061.35142967105
98,0.7799821875616908,0.7095167986676096,0.929123624227941,31.6892765276134,79.7928636148572,5.795728350058198,71061.35142967105
99,0.7799821875616908,0.6674831483140587,0.768441878259182,31.6892765276134,79.7928636148572,5.795728350058198,71061.35142967105
100,0.7799821875616908,0.6674831483140587,0.929123624227941,43.28600019682199,79.7928636148572,5.795728350058198,71061.35142967105
101,0.7799821875616908,0.6674831483140587,0.929123624227941,31.6892765276134,75.47172805294394,5.795728350058198,71061.35142967105
102,0.7799821875616908,0.6674831483140587,0.929123624227941,31.6892765276134,79.7928636148572,6.609795740805566,71061.35142967105
103,0.7799821875616908,0.6674831483140587,0.929123624227941,31.6892765276134,79.7928636148572,5.795728350058198,81941.06295704842
104,0.7799821875616908,0.7095167986676096,0.768441878259182,43.28600019682199,75.47172805294394,6.609795740805566,81941.06295704842
105,0.8039485009014606,0.6674831483140587,0.768441878259182,43.28600019682199,75.47172805294394,6.609795740805566,81941.06295704842
106,0.8039485009014606,0.7095167986676096,0.929123624227941,43.28600019682199,75.47172805294394,6.609795740805566,81941.06295704842
107,0.8039485009014606,0.7095167986676096,0.768441878259182,31.6892765276134,75.47172805294394,6.609795740805566,81941.06295704842
108,0.8039485009014606,0.7095167986676096,0.768441878259182,43.28600019682199,79.7928636148572,6.609795740805566,81941.06295704842
109,0.8039485009014606,0.7095167986676096,0.768441878259182,43.28600019682199,75.47172805294394,5.795728350058198,81941.06295704842
110,0.8039485009014606,0.7095167986676096,0.768441878259182,43.28600019682199,75.47172805294394,6.609795740805566,71061.35142967105
111,0.8039485009014606,0.7095167986676096,0.768441878259182,43.28600019682199,75.47172805294394,6.609795740805566,81941.06295704842
112,0.7286931173503399,0.7871408242359758,1.24533004546538,34.200386428274214,66.78285449743271,6.613928971346468,93878.9046369493
113,0.6458312820270657,0.7871408242359758,1.24533004546538,34.200386428274214,66.78285449743271,6.613928971346468,93878.9046369493
114,0.7286931173503399,0.5948779360949993,1.24533004546538,34.200386428274214,66.78285449743271,6.613928971346468,93878.9046369493
115,0.7286931173503399,0.7871408242359758,1.1392272333614528,34.200386428274214,66.78285449743271,6.613928971346468,93878.9046369493
116,0.7286931173503399,0.7871408242359758,1.24533004546538,29.721075161360204,66.78285449743271,6.613928971346468,93878.9046369493
117,0.7286931173503399,0.7871408242359758,1.24533004546538,34.200386428274214,68.2920928299427,6.613928971346468,93878.9046369493
118,0.7286931173503399,0.7871408242359758,1.24533004546538,34.200386428274214,66.78285449743271,5.160048103425652,93878.9046369493
119,0.7286931173503399,0.7871408242359758,1.24533004546538,34.200386428274214,66.78285449743271,6.613928971346468,59037.06094250083
120,0.7286931173503399,0.5948779360949993,1.1392272333614528,29.721075161360204,68.2920928299427,5.160048103425652,59037.06094250083
121,0.6458312820270657,0.7871408242359758,1.1392272333614528,29.721075161360204,68.2920928299427,5.160048103425652,59037.06094250083
122,0.6458312820270657,0.5948779360949993,1.24533004546538,29.721075161360204,68.2920928299427,5.160048103425652,59037.06094250083
123,0.6458312820270657,0.5948779360949993,1.1392272333614528,34.200386428274214,68.2920928299427,5.160048103425652,59037.06094250083
124,0.6458312820270657,0.5948779360949993,1.1392272333614528,29.721075161360204,66.78285449743271,5.160048103425652,59037.06094250083
125,0.6458312820270657,0.5948779360949993,1.1392272333614528,29.721075161360204,68.2920928299427,6.613928971346468,59037.06094250083
126,0.6458312820270657,0.5948779360949993,1.1392272333614528,29.721075161360204,68.2920928299427,5.160048103425652,93878.9046369493
127,0.6458312820270657,0.5948779360949993,1.1392272333614528,29.721075161360204,68.2920928299427,5.160048103425652,59037.06094250083
128,0.7188720019161701,0.6263745039328933,0.8975566052831709,42.094711498357356,76.49970725178719,6.268829684704542,58442.710153758526
129,0.7133215235173702,0.6263745039328933,0.8975566052831709,42.094711498357356,76.49970725178719,6.268829684704542,58442.710153758526
130,0.7188720019161701,0.6727520839869976,0.8975566052831709,42.094711498357356,76.49970725178719,6.268829684704542,58442.710153758526
131,0.7188720019161701,0.6263745039328933,0.8148679742589593,42.094711498357356,76.49970725178719,6.268829684704542,58442.710153758526
132,0.7188720019161701,0.6263745039328933,0.8975566052831709,31.62290903739631,76.49970725178719,6.268829684704542,58442.710153758526
133,0.7188720019161701,0.6263745039328933,0.8975566052831709,42.094711498357356,67.2921803407371,6.268829684704542,58442.710153758526
134,0.7188720019161701,0.6263745039328933,0.8975566052831709,42.094711498357356,76.49970725178719,6.044859187677503,58442.710153758526
135,0.7188720019161701,0.6263745039328933,0.8975566052831709,42.094711498357356,76.49970725178719,6.268829684704542,86601.7515771091
136,0.7188720019161701,0.6727520839869976,0.8148679742589593,31.62290903739631,67.2921803407371,6.044859187677503,86601.7515771091
137,0.7133215235173702,0.6263745039328933,0.8148679742589593,31.62290903739631,67.2921803407371,6.044859187677503,86601.7515771091
138,0.7133215235173702,0.6727520839869976,0.8975566052831709,31.62290903739631,67.2921803407371,6.044859187677503,86601.7515771091
